date,company,open_price,high_price,low_price,close_price,volume,market_sentiment,daily_return,price_range,month,year
2019-10-07,Amazon,178.35,846.91,1306.3,413.25,19805782,Bearish,-68.50492717836157,-459.39,2019-10,2019
2019-10-11,Amazon,1417.79,352.55,1235.66,257.12,32658602,Neutral,-37.78100423472475,-883.1100000000001,2019-10,2019
2019-10-23,Amazon,101.46,1044.98,844.37,108.72,16186741,Bearish,-57.71624144368388,200.61,2019-10,2019
2019-10-28,Amazon,645.68,187.7,99.77,1350.28,20750687,Neutral,1141.9793966151583,87.92999999999999,2019-10,2019
2019-11-10,Amazon,1275.33,82.25,460.12,455.44,21086256,Bullish,-66.27069941049264,-377.87,2019-11,2019
2019-11-11,Amazon,904.65,1528.49,1348.17,895.12,12784149,Neutral,96.53961004742666,180.31999999999994,2019-11,2019
2019-11-14,Amazon,1495.84,799.49,1301.06,777.88,25740163,Neutral,-13.097685226561806,-501.56999999999994,2019-11,2019
2019-11-16,Amazon,1239.53,1007.7,729.45,1357.31,12526727,Bullish,74.48835295932534,278.25,2019-11,2019
2019-11-21,Amazon,1312.86,84.19,1421.15,656.76,787398,Bearish,-51.61311712136505,-1336.96,2019-11,2019
2019-11-23,Amazon,935.31,1062.29,677.98,695.04,26735975,Bearish,5.828613192033605,384.30999999999995,2019-11,2019
2019-11-27,Amazon,835.89,130.99,729.77,384.97,7844107,Bearish,-44.61182090239409,-598.78,2019-11,2019
2019-12-07,Amazon,1001.37,1128.94,591.0,1477.27,11262669,Bearish,283.7363950437696,537.94,2019-12,2019
2019-12-11,Amazon,1165.24,674.26,71.16,382.07,45989537,Bullish,-74.1367522524657,603.1,2019-12,2019
2019-12-17,Amazon,1160.25,441.26,804.85,844.21,39700220,Neutral,120.95689271599448,-363.59000000000003,2019-12,2019
2019-12-28,Amazon,708.14,205.24,669.69,1208.23,2649723,Bearish,43.11960294239585,-464.45000000000005,2019-12,2019
2019-12-31,Amazon,522.13,508.5,1058.29,919.67,24833031,Bullish,-23.882869983364095,-549.79,2019-12,2019
2020-01-07,Amazon,767.48,1138.91,73.9,1096.48,35023900,Bullish,19.225374319049227,1065.01,2020-01,2020
2020-01-14,Amazon,697.52,250.16,743.47,834.25,39441469,Bearish,-23.91562089595798,-493.31000000000006,2020-01,2020
2020-01-24,Amazon,1282.86,1198.38,1345.29,1176.96,35782989,Neutral,41.080011986814505,-146.90999999999985,2020-01,2020
2020-01-26,Amazon,496.92,788.76,69.21,1490.54,22479915,Neutral,26.643216421968454,719.55,2020-01,2020
2020-02-10,Amazon,680.99,1148.45,875.58,431.98,13607013,Bullish,-71.0185570330216,272.87,2020-02,2020
2020-03-01,Amazon,112.18,1422.76,904.48,918.62,20272677,Bullish,112.6533635816473,518.28,2020-03,2020
2020-03-08,Amazon,721.72,1453.54,393.05,1062.7,34105506,Neutral,15.684396159456583,1060.49,2020-03,2020
2020-03-21,Amazon,346.81,1208.42,850.17,93.58,30649611,Bullish,-91.19412816411028,358.2500000000001,2020-03,2020
2020-04-03,Amazon,527.77,745.2,961.01,692.79,38833436,Neutral,640.3184441119897,-215.80999999999995,2020-04,2020
2020-04-08,Amazon,1149.24,907.39,883.43,905.65,14864111,Bearish,30.725039333708626,23.960000000000036,2020-04,2020
2020-04-12,Amazon,663.74,1447.58,316.07,1278.38,12644474,Bearish,41.15607574670128,1131.51,2020-04,2020
2020-04-15,Amazon,1024.71,474.37,756.73,1290.71,19022615,Bullish,0.9645019477776406,-282.36,2020-04,2020
2020-04-17,Amazon,472.69,241.41,579.43,327.87,27514447,Neutral,-74.5977020399625,-338.02,2020-04,2020
2020-04-21,Amazon,505.7,95.93,1171.63,333.52,40880175,Bearish,1.7232439686460932,-1075.7,2020-04,2020
2020-04-22,Amazon,641.63,1454.66,1308.02,296.38,20292389,Bearish,-11.135763972175583,146.6400000000001,2020-04,2020
2020-04-26,Amazon,513.51,1515.86,1254.65,652.39,14912745,Bearish,120.11944125784466,261.2099999999998,2020-04,2020
2020-05-05,Amazon,552.77,776.97,1361.25,1399.94,31198176,Bearish,114.58636705038398,-584.28,2020-05,2020
2020-05-15,Amazon,922.1,1463.17,1432.79,970.23,29901588,Neutral,-30.694886923725306,30.38000000000011,2020-05,2020
2020-05-29,Amazon,1474.09,876.79,1441.51,595.35,972601,Bullish,-38.63826103088959,-564.72,2020-05,2020
2020-05-30,Amazon,210.63,886.14,1393.03,81.66,17531119,Neutral,-86.28369866465104,-506.89,2020-05,2020
2020-06-05,Amazon,375.67,903.38,1269.15,1354.83,38405267,Neutral,1559.110947832476,-365.7700000000001,2020-06,2020
2020-06-25,Amazon,1196.13,637.17,128.95,1309.93,22293444,Neutral,-3.314068923776403,508.21999999999997,2020-06,2020
2020-07-02,Amazon,528.61,1424.61,1035.16,328.76,38605760,Bullish,-74.90247570480865,389.4499999999998,2020-07,2020
2020-07-17,Amazon,786.9,984.56,1339.03,426.31,9859138,Neutral,29.672101228859972,-354.47,2020-07,2020
2020-07-23,Amazon,1445.18,140.46,654.52,1241.89,35147767,Bearish,191.31148694611903,-514.06,2020-07,2020
2020-07-24,Amazon,1403.71,1433.91,1063.67,706.76,14715168,Bullish,-43.089967710505775,370.24,2020-07,2020
2020-07-25,Amazon,1116.31,577.37,1405.76,783.51,26295750,Bullish,10.85941479427246,-828.39,2020-07,2020
2020-07-28,Amazon,401.2,1381.04,123.93,238.39,46552639,Neutral,-69.5740960549323,1257.11,2020-07,2020
2020-07-31,Amazon,1217.96,408.34,206.16,835.11,21122039,Neutral,250.31251310877138,202.17999999999998,2020-07,2020
2020-08-19,Amazon,306.5,110.75,1375.49,1320.06,2644159,Neutral,58.070194345655054,-1264.74,2020-08,2020
2020-09-03,Amazon,627.79,1067.73,862.52,629.33,41477610,Neutral,-52.325651864309194,205.21000000000004,2020-09,2020
2020-09-13,Amazon,552.07,800.85,421.69,355.31,35245116,Bullish,-43.541544181907746,379.16,2020-09,2020
2020-09-24,Amazon,670.98,271.15,1322.37,1186.87,2234940,Bearish,234.03788241254114,-1051.2199999999998,2020-09,2020
2020-09-25,Amazon,618.11,1033.31,620.16,371.02,49891457,Bearish,-68.73962607530733,413.15,2020-09,2020
2020-10-14,Amazon,579.25,1116.63,688.55,1200.09,33047579,Neutral,223.45695649830196,428.08000000000015,2020-10,2020
2020-10-16,Amazon,1033.1,525.76,1123.4,1229.18,6799181,Bearish,2.4239848678015985,-597.6400000000001,2020-10,2020
2020-10-22,Amazon,321.08,348.98,1104.13,1118.8,784119,Bullish,-8.979970386761915,-755.1500000000001,2020-10,2020
2020-11-06,Amazon,1132.25,317.98,908.89,883.29,34603726,Neutral,-21.05023239184841,-590.91,2020-11,2020
2020-11-10,Amazon,533.23,1120.12,1369.85,508.74,37105495,Neutral,-42.40396698705974,-249.73000000000002,2020-11,2020
2020-11-11,Amazon,517.35,1221.47,734.76,1361.07,19507146,Bullish,167.53744545347325,486.71000000000004,2020-11,2020
2020-11-15,Amazon,1186.67,908.79,237.28,1194.97,46527690,Bearish,-12.203633905677147,671.51,2020-11,2020
2020-11-17,Amazon,477.66,223.72,134.51,1423.63,27927499,Bearish,19.13520841527403,89.21000000000001,2020-11,2020
2020-11-29,Amazon,701.67,872.6,508.28,364.24,41942898,Neutral,-74.41470044885259,364.32000000000005,2020-11,2020
2020-12-02,Amazon,974.45,717.14,696.97,414.06,41379857,Bullish,13.677794860531511,20.16999999999996,2020-12,2020
2020-12-07,Amazon,571.92,775.11,896.25,902.01,34937507,Neutral,117.8452398203159,-121.13999999999999,2020-12,2020
2020-12-10,Amazon,233.35,149.15,648.82,792.02,3294851,Bullish,-12.193878116650591,-499.6700000000001,2020-12,2020
2020-12-12,Amazon,1330.19,374.84,471.15,1275.59,17020600,Neutral,61.05527638190955,-96.31,2020-12,2020
2020-12-17,Amazon,1449.99,286.76,75.09,1212.43,19947757,Bearish,-4.951434238274044,211.67,2020-12,2020
2020-12-18,Amazon,1235.85,869.51,1027.14,195.35,27270345,Neutral,-83.88772960088417,-157.6300000000001,2020-12,2020
2020-12-30,Amazon,406.83,1192.99,865.69,1313.33,18672337,Bearish,572.2958791911954,327.29999999999995,2020-12,2020
2021-01-05,Amazon,254.07,1084.6,997.35,857.13,35637296,Bullish,-34.73612877190043,87.24999999999989,2021-01,2021
2021-01-08,Amazon,445.16,300.8,1324.41,1145.6,49584514,Bullish,33.65533816340578,-1023.6100000000001,2021-01,2021
2021-01-22,Amazon,672.22,880.86,271.2,287.82,4322916,Neutral,-74.87604748603351,609.6600000000001,2021-01,2021
2021-02-15,Amazon,1330.79,80.18,849.55,1398.12,17342734,Bullish,385.7619345424223,-769.3699999999999,2021-02,2021
2021-03-02,Amazon,778.92,853.24,1054.82,265.45,1338802,Neutral,-81.01378994649959,-201.57999999999993,2021-03,2021
2021-03-08,Amazon,1342.48,236.39,316.21,369.86,19335883,Bearish,39.33320776040687,-79.82,2021-03,2021
2021-03-29,Amazon,448.61,273.66,601.23,1387.85,3754687,Bullish,275.2365760017303,-327.57,2021-03,2021
2021-03-31,Amazon,652.41,1482.19,617.72,90.7,46435141,Bearish,-93.46471160428,864.47,2021-03,2021
2021-04-10,Amazon,951.96,282.54,62.21,696.51,42838611,Neutral,667.9272326350606,220.33,2021-04,2021
2021-04-13,Amazon,1070.69,1107.83,163.96,229.93,2596560,Bullish,-66.98827008944595,943.8699999999999,2021-04,2021
2021-04-14,Amazon,345.31,1143.97,627.26,563.59,19189019,Bullish,145.11373026573304,516.71,2021-04,2021
2021-04-22,Amazon,497.98,877.9,1217.17,1147.12,16442129,Neutral,103.53803296722792,-339.2700000000001,2021-04,2021
2021-04-28,Amazon,925.4,757.79,176.26,1286.01,43537923,Bullish,12.107713229653406,581.53,2021-04,2021
2021-05-21,Amazon,509.83,1006.63,1426.15,1056.61,32339849,Neutral,-17.838119454747638,-419.5200000000001,2021-05,2021
2021-05-25,Amazon,626.77,1198.51,360.91,919.86,10913162,Bearish,-12.942334446957716,837.5999999999999,2021-05,2021
2021-06-02,Amazon,1237.43,709.19,1280.17,1411.6,8494716,Bullish,53.45813493357683,-570.98,2021-06,2021
2021-06-08,Amazon,590.37,613.11,1240.19,239.13,47886841,Bullish,-83.05964862567299,-627.08,2021-06,2021
2021-06-21,Amazon,509.7,980.14,298.67,803.0,33703597,Neutral,235.80061054656466,681.47,2021-06,2021
2021-07-03,Amazon,915.84,432.27,396.86,1276.81,34618443,Bearish,59.00498132004981,35.40999999999997,2021-07,2021
2021-07-05,Amazon,556.9,1354.77,857.47,467.1,3115108,Bearish,-63.41663990726889,497.29999999999995,2021-07,2021
2021-07-09,Amazon,171.92,202.97,162.56,1148.93,30313246,Neutral,145.9708841789767,40.41,2021-07,2021
2021-07-10,Amazon,628.77,673.64,1125.26,728.44,13298244,Bullish,-36.59840025066801,-451.62,2021-07,2021
2021-07-18,Amazon,1163.12,1292.44,266.73,1174.96,14552160,Neutral,61.29811652298061,1025.71,2021-07,2021
2021-07-23,Amazon,626.59,574.77,834.67,857.84,28114279,Bullish,-26.989854973786343,-259.9,2021-07,2021
2021-07-25,Amazon,1214.23,82.47,983.59,660.74,43276112,Bearish,-22.97631259908608,-901.12,2021-07,2021
2021-08-05,Amazon,905.61,835.66,944.29,1350.48,15509117,Bearish,104.389018373339,-108.63,2021-08,2021
2021-08-06,Amazon,683.39,492.97,206.78,405.02,43197603,Neutral,-70.00918192050234,286.19000000000005,2021-08,2021
2021-08-08,Amazon,346.03,1274.17,46.76,247.73,3575057,Bearish,-38.835119253370195,1227.41,2021-08,2021
2021-08-10,Amazon,1352.17,521.46,677.5,72.61,44930418,Bullish,-70.6898639648004,-156.03999999999996,2021-08,2021
2021-08-28,Amazon,1258.66,519.84,1254.59,699.46,5657687,Bearish,863.3108387274481,-734.7499999999999,2021-08,2021
2021-09-20,Amazon,807.44,395.66,1384.29,80.15,25449142,Bullish,-88.54116032367827,-988.6299999999999,2021-09,2021
2021-09-21,Amazon,1115.11,1205.93,89.03,1172.45,21873839,Bearish,1362.8197130380536,1116.9,2021-09,2021
2021-09-25,Amazon,337.34,267.39,756.16,401.1,37307213,Neutral,-65.7895859098469,-488.77,2021-09,2021
2021-10-08,Amazon,102.53,1402.42,1189.96,137.95,34680762,Neutral,-65.6070805285465,212.46000000000004,2021-10,2021
2021-10-23,Amazon,1330.05,460.8,940.79,801.93,24859181,Neutral,481.31931859369337,-479.98999999999995,2021-10,2021
2021-11-21,Amazon,374.66,605.12,1425.23,969.86,20765454,Neutral,20.940730487698445,-820.11,2021-11,2021
2021-11-23,Amazon,1023.92,93.97,652.65,779.33,46164337,Bearish,-19.645103416988018,-558.68,2021-11,2021
2021-11-29,Amazon,339.63,993.91,1222.87,668.96,24336737,Bullish,-14.162164936548061,-228.95999999999992,2021-11,2021
2021-11-30,Amazon,1056.02,666.74,290.81,328.54,29368181,Bearish,-50.88794546759148,375.93,2021-11,2021
2021-12-04,Amazon,369.25,389.49,683.43,995.91,44903115,Bullish,203.1320387167468,-293.93999999999994,2021-12,2021
2021-12-10,Amazon,369.58,747.85,324.46,1276.22,42747116,Bearish,28.146117621070175,423.39000000000004,2021-12,2021
2021-12-13,Amazon,1328.55,1144.07,972.0,738.73,30591946,Bearish,-42.115779411073326,172.06999999999994,2021-12,2021
2021-12-16,Amazon,843.52,134.24,378.97,962.15,30540056,Bearish,30.24379678637661,-244.73000000000002,2021-12,2021
2021-12-28,Amazon,570.43,721.72,920.55,606.36,46109770,Bearish,-36.9786415839526,-198.82999999999993,2021-12,2021
2022-01-01,Amazon,313.73,430.95,639.18,1132.37,47069337,Bullish,86.74879609472919,-208.22999999999996,2022-01,2022
2022-01-03,Amazon,264.65,529.62,1257.35,1202.41,16944271,Bearish,6.185257468848548,-727.7299999999999,2022-01,2022
2022-01-04,Amazon,1311.14,1302.07,520.08,326.38,20245722,Bullish,-72.85618050415417,781.9899999999999,2022-01,2022
2022-01-05,Amazon,239.41,231.99,1337.04,1421.08,37007945,Bearish,335.406581285618,-1105.05,2022-01,2022
2022-01-08,Amazon,285.9,1413.66,168.73,249.13,39137589,Bullish,-82.46896726433417,1244.93,2022-01,2022
2022-01-12,Amazon,757.69,1279.38,1353.2,353.14,46512716,Neutral,41.749287520571585,-73.81999999999994,2022-01,2022
2022-01-14,Amazon,398.56,619.61,161.13,1118.05,43778661,Bearish,216.60248060259386,458.48,2022-01,2022
2022-01-18,Amazon,1481.24,518.55,255.22,600.62,16689140,Bullish,-46.2796833773087,263.3299999999999,2022-01,2022
2022-01-19,Amazon,528.85,1015.04,244.22,1423.34,7296523,Bullish,136.9784555958842,770.8199999999999,2022-01,2022
2022-01-21,Amazon,1453.28,57.85,884.69,548.06,24096062,Neutral,-61.494793935391414,-826.84,2022-01,2022
2022-01-28,Amazon,700.18,1442.0,1009.16,312.75,16201421,Bullish,-42.93508010071889,432.84000000000003,2022-01,2022
2022-02-03,Amazon,1028.96,1106.69,761.54,913.42,2523598,Neutral,192.06075139888088,345.1500000000001,2022-02,2022
2022-02-17,Amazon,1227.78,1095.07,1029.19,865.72,5541352,Neutral,-5.222132206432962,65.87999999999988,2022-02,2022
2022-02-18,Amazon,1224.78,450.53,628.97,529.92,30009073,Bearish,-38.78852284803401,-178.44000000000005,2022-02,2022
2022-02-26,Amazon,404.96,310.96,276.72,543.35,10017341,Bullish,2.534344806763289,34.23999999999995,2022-02,2022
2022-02-28,Amazon,797.25,506.71,626.75,166.78,32834413,Neutral,-69.30523603570443,-120.04000000000002,2022-02,2022
2022-03-05,Amazon,1474.63,1418.36,918.85,1491.46,4651137,Bearish,794.2678978294759,499.5099999999999,2022-03,2022
2022-03-09,Amazon,334.77,916.06,103.42,547.32,17262113,Bearish,-63.30307215748328,812.64,2022-03,2022
2022-03-10,Amazon,1421.71,1256.09,945.88,1037.7,4246655,Neutral,89.59657969743478,310.2099999999999,2022-03,2022
2022-03-13,Amazon,634.95,530.5,1088.32,351.32,44732638,Neutral,-66.14435771417558,-557.8199999999999,2022-03,2022
2022-04-13,Amazon,1355.75,1124.09,1089.33,100.71,11108081,Bullish,-71.33382671069111,34.75999999999999,2022-04,2022
2022-04-20,Amazon,1416.58,1512.38,772.23,415.4,20219286,Bullish,312.47145268592993,740.1500000000001,2022-04,2022
2022-04-25,Amazon,270.71,120.16,853.86,1287.31,48089153,Bullish,209.8964853153587,-733.7,2022-04,2022
2022-04-30,Amazon,1136.09,996.34,560.43,975.41,24670554,Bullish,-24.228818233370365,435.9100000000001,2022-04,2022
2022-05-04,Amazon,314.5,1008.2,718.64,607.88,32525852,Bearish,-37.67953988579161,289.56000000000006,2022-05,2022
2022-05-09,Amazon,660.04,1111.54,1403.31,932.35,16363729,Bearish,53.37731131144305,-291.77,2022-05,2022
2022-05-10,Amazon,246.54,219.25,744.41,1409.31,6323647,Neutral,51.15675443771115,-525.16,2022-05,2022
2022-05-13,Amazon,747.93,871.71,539.64,187.23,16303479,Neutral,-86.71477531557996,332.07000000000005,2022-05,2022
2022-05-16,Amazon,169.5,1082.55,1312.79,618.64,23591803,Bearish,230.4171340063024,-230.24,2022-05,2022
2022-05-29,Amazon,1326.51,1246.47,504.3,525.77,47244381,Bullish,-15.011961722488042,742.1700000000001,2022-05,2022
2022-06-02,Amazon,1339.25,653.4,797.94,309.06,27488134,Bearish,-41.217642695475206,-144.54000000000008,2022-06,2022
2022-06-16,Amazon,1486.72,1177.44,1151.43,714.57,23874907,Neutral,131.2075325179577,26.00999999999999,2022-06,2022
2022-06-18,Amazon,679.06,1024.83,1209.36,936.59,14248091,Bearish,31.07043396728102,-184.52999999999997,2022-06,2022
2022-06-21,Amazon,1118.41,1445.29,160.63,866.09,3050429,Bullish,-7.5273065055146855,1284.6599999999999,2022-06,2022
2022-06-25,Amazon,853.18,628.56,509.04,187.31,14474863,Bearish,-78.3729173642462,119.51999999999992,2022-06,2022
2022-07-10,Amazon,1449.45,961.76,646.77,857.55,1643842,Bullish,357.82392824729055,314.99,2022-07,2022
2022-07-11,Amazon,469.13,1376.35,1334.94,368.85,26301910,Bearish,-56.98793073290187,41.409999999999854,2022-07,2022
2022-07-21,Amazon,1428.88,447.55,772.44,1046.86,14445892,Bullish,183.81726989291036,-324.89000000000004,2022-07,2022
2022-07-22,Amazon,883.3,1081.03,624.99,1426.67,34000317,Neutral,36.280878054372145,456.03999999999996,2022-07,2022
2022-07-26,Amazon,802.85,230.04,369.31,704.03,49828462,Neutral,-50.65221810229416,-139.27,2022-07,2022
2022-07-27,Amazon,508.65,551.9,1008.53,1247.64,37916291,Bullish,77.214039174467,-456.63,2022-07,2022
2022-08-07,Amazon,780.09,117.73,469.93,795.12,8009283,Bearish,-36.270077907088584,-352.2,2022-08,2022
2022-08-08,Amazon,1454.01,381.36,99.88,1045.07,15315180,Bearish,31.4355065902002,281.48,2022-08,2022
2022-08-18,Amazon,969.99,165.61,1415.54,535.92,15635924,Bullish,-48.71922454955171,-1249.9299999999998,2022-08,2022
2022-08-22,Amazon,390.13,1293.44,322.89,1231.68,23433004,Neutral,129.8253470667264,970.5500000000001,2022-08,2022
2022-08-26,Amazon,349.47,68.38,522.74,844.68,19212836,Bearish,-31.420498830865164,-454.36,2022-08,2022
2022-08-29,Amazon,772.17,362.93,341.5,326.76,45082789,Bullish,-61.31552777383151,21.430000000000007,2022-08,2022
2022-08-30,Amazon,662.36,1318.48,205.35,1345.13,35555408,Neutral,311.6568735463337,1113.13,2022-08,2022
2022-09-05,Amazon,1170.33,1235.01,88.5,1481.56,16916217,Bullish,10.142514106443222,1146.51,2022-09,2022
2022-09-09,Amazon,552.15,798.22,702.63,609.52,911492,Bearish,-58.859580442236556,95.59000000000003,2022-09,2022
2022-09-16,Amazon,183.88,334.22,1076.84,1448.42,46850828,Bearish,137.6328914555716,-742.6199999999999,2022-09,2022
2022-09-30,Amazon,136.42,1128.23,242.48,1279.05,29215974,Bearish,-11.693431463249615,885.75,2022-09,2022
2022-10-12,Amazon,87.73,163.39,903.99,418.0,45328151,Bullish,-67.31949493764904,-740.6,2022-10,2022
2022-10-24,Amazon,1185.16,1039.91,1256.39,1419.5,44490443,Bearish,239.59330143540672,-216.48000000000002,2022-10,2022
2022-11-02,Amazon,958.92,1013.15,743.74,625.18,7447431,Bullish,-55.95773159563227,269.40999999999997,2022-11,2022
2022-11-03,Amazon,651.64,245.36,573.29,955.27,35512000,Bullish,52.79919383217635,-327.92999999999995,2022-11,2022
2022-12-05,Amazon,895.0,325.13,281.79,432.47,30715075,Bullish,-54.727982664586975,43.339999999999975,2022-12,2022
2023-01-01,Amazon,401.28,1217.04,866.19,895.53,12534635,Bearish,107.07332300506391,350.8499999999999,2023-01,2023
2023-01-02,Amazon,286.64,932.54,688.66,313.58,23023116,Bearish,-64.98386430382008,243.88,2023-01,2023
2023-01-06,Amazon,830.84,143.05,717.11,380.31,803959,Bearish,21.280056126028455,-574.06,2023-01,2023
2023-01-16,Amazon,253.95,204.19,1111.13,231.21,43533821,Neutral,-39.204859193815565,-906.94,2023-01,2023
2023-01-22,Amazon,143.25,1148.74,1443.09,1006.37,19272486,Bearish,335.262315643787,-294.3499999999999,2023-01,2023
2023-01-27,Amazon,1340.89,1026.83,1131.0,1421.2,44043745,Bearish,41.220425887099175,-104.17000000000007,2023-01,2023
2023-01-29,Amazon,979.06,1406.41,262.55,1312.71,7306940,Neutral,-7.633689839572188,1143.8600000000001,2023-01,2023
2023-02-05,Amazon,234.67,1520.1,130.01,307.7,16890632,Bullish,-76.55994088564877,1390.09,2023-02,2023
2023-02-06,Amazon,1308.67,201.75,745.9,526.14,21819822,Bullish,70.99122521936951,-544.15,2023-02,2023
2023-02-24,Amazon,479.39,1057.33,173.29,994.54,21228189,Bullish,89.02573459535486,884.04,2023-02,2023
2023-02-28,Amazon,1315.37,326.56,419.51,188.57,25083732,Neutral,-81.0394755364289,-92.94999999999999,2023-02,2023
2023-03-11,Amazon,348.34,1086.51,374.2,832.87,4945145,Neutral,341.6768308850825,712.31,2023-03,2023
2023-03-13,Amazon,619.89,352.45,887.32,1120.33,29809045,Bullish,34.514390000840464,-534.8700000000001,2023-03,2023
2023-03-19,Amazon,98.79,774.22,1349.06,204.56,29826357,Neutral,-81.74109414190461,-574.8399999999999,2023-03,2023
2023-04-10,Amazon,52.72,197.77,289.92,524.06,38196432,Bullish,156.18889323425887,-92.15,2023-04,2023
2023-04-12,Amazon,340.5,373.17,283.36,940.46,28915959,Bullish,79.45655077662866,89.81,2023-04,2023
2023-04-15,Amazon,1201.95,1504.23,767.67,200.69,30262228,Bullish,-78.66044276205261,736.5600000000001,2023-04,2023
2023-04-29,Amazon,319.77,366.19,1409.4,878.52,20651656,Bullish,337.74976331655785,-1043.21,2023-04,2023
2023-04-30,Amazon,1276.13,877.14,295.26,1298.79,4273302,Neutral,47.83841005327141,581.88,2023-04,2023
